CMUN,CDIS,tmed,prec,velmedia,presMax
001,01,12.261518572615783,1.9519844850759014,1.9327017216152005,905.5722057612317
002,01,16.01595414895384,0.9757789487937992,2.9964521029447986,946.7792306713995
003,01,13.00403155717085,1.9142269768429607,2.72545791997285,881.6706028212024
004,01,16.21604708566835,1.1881407242803175,2.553527049141204,932.513363392992
005,01,15.975865553800066,0.9800613574246437,2.991905235167268,945.8787886593076
005,02,15.986930987281733,0.9633375941479182,3.037136760253069,946.8818053487438
005,03,15.95976021679677,0.9520574882528237,3.0789890570323046,947.2478780532629
005,04,15.944786477661355,0.999257397478204,2.9494949468818916,944.5992471932607
005,05,15.949641769687638,1.0169355002353475,2.89692066043421,943.5980166822928
006,01,16.132600680756493,0.99327642666442,2.4593478834555738,939.6375129356163
007,01,16.892249187524804,1.135203331362866,2.64989941531867,939.9987503406155
007,02,17.01763751020573,1.1742518188220334,2.7465794610468457,941.1280111016684
007,03,16.98246778621663,1.14768145486158,2.7238105795896765,941.2251321419719
007,04,16.92038889326862,1.1309405550313745,2.698793582248729,940.8594876836211
008,01,15.572252982954081,1.3937901751857726,2.2935367821484673,925.9225960783216
009,01,15.746670106825869,1.1114129967139945,2.6567699764197528,934.5156403463642
010,01,12.935364794087802,2.053073705516319,3.4188239646060246,867.3491887898599
011,01,15.952575214319026,1.1096436329356658,2.6195935002093518,936.8636492780626
012,01,15.936339257669932,1.0521291313511882,2.801481392135288,941.316937438899
013,01,16.523116351365903,1.0143246215894928,1.906666316317751,935.58611523706
013,02,16.51534655857395,1.0178836523845562,1.9244548140356568,935.3949443331675
013,03,16.496876509941988,1.0276159129861477,1.97526639109934,935.2878769047096
013,04,16.379743409398017,1.0720595155303336,2.140848224368018,933.997873878007
014,01,16.349026476972483,1.0638869424898305,2.5798036780778513,941.1807749667516
015,01,16.532076011851856,1.1398314547101978,2.613842632435923,936.726226674463
016,01,13.796502373261399,1.3952303501966183,2.0640773067772353,908.2099309088253
017,01,16.428291176409818,1.1499752434962471,2.598993711653818,935.67047141917806
018,01,12.43237242536838,2.2801921167381516,3.220117339910807,864.8900739129574
019,01,16.277958775133,1.0832376046738943,2.3370662564929794,936.1776615613627
020,01,13.752897990955283,1.2517576276810005,1.8322977063792811,906.9451187329338
021,01,14.022346824898522,1.3709771349751327,2.1690306994600412,907.1331766612132
022,01,16.43400916592345,1.0967579762210704,2.459910216274895,934.1353395302616
023,01,12.726491015157622,2.1637565095060944,3.124408641297692,870.2439970767797
024,01,13.29290732767857,1.4288101624619394,1.8142079200397114,905.9128657681273
025,01,15.961692353680789,1.1299001940634847,2.5385268411764974,934.6388149315247
026,01,15.946697686646328,1.2248838111621891,2.4966672306632387,927.6444639336077
027,01,13.997216102129723,1.02136957144374,1.642302666842698,906.9490429337312
028,01,13.931094957737214,1.6003423173584366,2.5290130697207136,897.2996227615267
029,01,14.266781496998608,1.4576318568391653,2.4214164451698594,905.230960794296
030,01,14.069498933911929,1.4174662021284283,2.273685118925494,905.3335041116392
031,01,15.33588844434825,1.433249898111408,2.39932134036719,920.8609202851992
032,01,15.87940338747217,1.0318904500689752,2.8821012830735993,942.272239279157
033,01,16.197672550368626,1.0621024679991522,2.6415650214816147,941.0773895801707
034,01,13.554016066938265,1.6490272608925458,2.4703305718833724,893.5795588938267
035,01,16.094598680241095,1.1003388988790643,2.5453053788787954,937.1236206450651
036,01,16.572948473420162,1.1175796369035087,2.617876047440856,938.3660154893223
037,01,15.276236854817508,1.4232263696516843,2.477579500763976,918.8163949597538
038,01,10.758086197791945,2.8914311515904356,3.7965841118139765,834.9626864153527
039,01,13.892723769913603,1.3358295737334067,2.0405440325081563,907.3728394792716
040,01,16.56214522853897,1.0608925199690813,2.3313477791796826,939.8643092202408
040,02,16.541978879693527,1.0544198403168146,2.2616301979009714,939.3524132747549
040,03,16.598550138561926,1.0679782617086513,2.4181675228004162,940.3875901615655
041,01,15.971417558771615,1.0435595848273005,2.7756663616467523,941.7470786606165
042,01,15.615652831450175,1.4336578860075417,2.099953205828604,929.1456261703673
043,01,16.36744353278335,1.062996542782976,2.1897478025161945,935.6350317606721
043,02,16.489306817864755,1.0245801817702611,1.973500647023797,936.2128934814899
044,01,14.726354232762459,1.4957021851595371,2.7498022528853387,904.0952701253906
045,01,15.018360086187576,1.3707715409596257,2.491165618101991,908.7612610677517
046,01,12.348584132095104,2.2648007387227964,3.6199177493216914,856.5174170765996
047,01,13.44379538266208,1.8803496464729181,3.1481712172771306,878.8316789686812
048,01,15.957686236443394,1.073310182265125,2.7289825842214297,939.8713794940162
049,01,16.448199472946744,1.038796316956113,2.6955017329923554,948.3196934628106
049,02,16.412963560793898,1.0374394265017537,2.72234223957494,948.0801026179373
049,03,16.373211861668512,1.0395823980779206,2.8145386501482217,949.4396580984208
049,04,16.392717899309584,1.0431444921896573,2.823874361435174,950.0651374720219
050,01,16.617588747245538,1.116496144546828,2.647534217234958,938.8950583352217
051,01,15.606428639283529,1.4290344507217363,2.1273827769868325,928.6912333291472
052,01,16.448322319112044,1.0548438800623865,2.2427151891312964,938.3662675911777
053,01,15.931495382180717,1.0120037614047637,2.912061291526117,943.6761917834824
054,01,13.81622211253329,1.7704039761100987,3.175916889556113,883.4012937390078
054,02,13.966177618145878,1.7436376293402471,3.110259831454828,886.9463868216977
055,01,15.98958637478899,1.1357753315640875,2.4819023982141477,933.4084651517203
056,01,15.358983899218055,1.4758801849048837,2.264978855340684,922.6801898465706
057,01,15.756879892510284,1.0901975437773983,2.762009442728181,937.7807834152914
058,01,17.105552592949536,1.0918787867201956,2.9303841187174355,944.7984230255385
058,02,17.174594736661685,1.0848017520825943,3.0181411841785186,945.970456220291
058,03,17.062748410854596,1.0939321881443702,2.8943345423000872,944.2311019940996
058,04,17.07576996160744,1.0881610331506408,2.9358513841788967,944.7911168663794
058,05,17.038592884808242,1.0959931761671031,2.8705179101504124,943.8523632091202
058,06,16.947200468272335,1.112373766901553,2.759404527743616,941.9739579373776
058,07,16.954071767754897,1.1028723961157618,2.7978643813208164,942.5595280398984
058,08,16.93772161532803,1.1015292190298474,2.799628057881614,942.5001742351078
058,09,16.875581679157676,1.1107458494931568,2.7328690995210554,941.2686540576054
059,01,15.553010329618218,1.1653843190889581,2.6141694308051893,929.8754324212523
060,01,16.058097583745635,1.1259789781604692,2.4414516561480264,933.6187463811157
061,01,14.400160323268143,1.571129674819506,2.8400847229879305,897.468713110457
062,01,13.796527089759811,1.3446083539245106,2.0446560419650734,903.000549051059
063,01,13.73273889386397,1.3004968421239937,1.9380778306093283,903.5143374251978
064,01,13.63288997046204,1.248452163348069,1.7625213981522347,905.9496691008858
065,01,17.334185903763125,1.0755102126852851,3.2084919806542294,948.2395864635376
065,02,17.290510881417298,1.0768238342805139,3.121545764398151,947.538654611147
065,03,17.289407811788113,1.0786480938912018,3.1354262007917297,947.5077515852234
065,04,17.02949598798151,1.070563428477863,2.8587042102638454,945.3017483590539
066,01,16.68595203169008,1.1141954530050189,2.6860985324045155,939.6449030507615
067,01,14.615057712690872,1.4599117517558244,2.5189306736489043,905.2028108141485
068,01,12.901555579137304,2.0177447003666837,3.978406596342337,856.1594343304367
069,01,12.77459966757497,1.7755754170048452,1.9967426944409072,907.059255446068
070,01,12.363149439521212,1.8882391903553541,1.8961959372839174,906.3483561803439
071,01,12.076898332148144,2.040492823998972,1.9400529792961811,906.3027086742809
072,01,14.51603113573184,1.5094931623488215,2.6864452537599437,900.7314342897843
073,01,16.839384099323233,1.104284724204822,2.759234040361294,941.5141960360537
074,01,17.08707191268369,1.1061135897473784,2.876190251222426,943.9612925943086
074,02,17.114211781454195,1.10545676247339,2.8656298035854824,944.2176502519574
074,03,17.042715096698537,1.1502688171698485,2.7639751551191956,942.0336219537469
074,04,17.121998462809596,1.1011570307351908,2.864642017206811,944.4107923603863
074,05,17.094725164271324,1.097124256535389,2.781623397666412,943.9728374401972
074,06,17.046664995817686,1.1697824211743333,2.7525045587858386,941.6151065322756
074,07,17.06377186367461,1.1069806180745498,2.844333251026863,943.6072992054618
075,01,16.175614119580683,1.0283802565297304,2.7679192858848856,944.0685950846766
076,01,13.407783064512573,1.6076748169971629,2.3119806522160333,895.07962044322
078,01,13.516906820352778,1.2895876020586665,1.7373749683922028,906.8831535481736
079,01,16.996493149415556,0.969962396827476,1.906710781982466,942.7311610364898
079,02,17.008921916864814,1.1108933950820106,2.070389542660675,942.8476402346857
079,03,17.053013442865073,1.2191603847082673,2.0516532442810793,943.1332106157633
079,04,16.98988999039845,1.064835167031192,1.9779296842216154,943.0237149648628
079,05,16.77090084895636,0.7102068210362539,1.7420317341409755,942.2832527557069
079,06,16.742978615822153,0.39105779057613227,1.355137994269866,941.4106077807284
079,07,16.918383598835234,0.5551345826915035,1.491162787997871,942.3275248831233
079,08,15.831507906474604,0.9731605908959086,2.178630613407259,927.2384496292843
079,09,16.732316977112863,0.5512772463460117,1.6201082319759195,939.5146150442395
079,10,17.022411004471635,1.1345381201105038,2.6232776672815588,941.1655680769215
079,11,16.9976901756047,1.081121180284517,2.4533672789574292,941.9395292901528
079,12,16.979703253794053,1.0773028689424455,2.2983790439120293,942.7871905359801
079,13,16.952443520595903,1.1175295432981,2.203233160594813,943.127319691909
079,14,16.927385738659403,1.1238464105981774,2.145167067016243,943.3308692753125
079,15,16.81867973459856,0.9838276752179994,2.056590613398684,943.2246989493699
079,16,16.476235581383364,0.911748550883565,2.271429976703315,944.1172829120255
079,17,17.07227437872715,1.0748053698515236,2.712780085592953,944.6550353881249
079,18,16.797204680160924,1.0641633975410998,2.4899146649764807,943.5305344747793
079,19,16.56547181007885,1.0456285694831464,2.520072257592988,945.1709675455998
079,20,16.557685424734636,1.0307913128929487,2.527963321426259,947.147550237897
079,21,16.38560494468159,1.0372203193220262,2.826748212270064,950.4876191514137
080,01,15.96358071595312,1.1208754412007065,2.4022115464487968,927.094489355721
080,02,16.30788142371767,0.9946605856702659,2.273452371677135,932.685145048862
082,01,12.965589957279798,2.089418045979231,2.9972884363815773,874.9797352351063
083,01,15.845386025794406,1.0580143943112643,2.8246557556153067,940.6023492192816
084,01,16.248187566668324,1.0216647520296251,2.7787688557403856,945.8040700751678
085,01,14.01134259713275,1.6735254797008952,2.6625373169016053,894.1609959068592
086,01,15.109261822595629,1.2910985109470154,2.5357928931798637,918.5030385857457
087,01,12.557454822925628,2.1494480093150967,4.012349752260345,851.5026396083409
088,01,12.220128187264484,1.9907955901150212,1.9604988902220863,906.4277847346027
089,01,16.65238018571929,1.1244547374783656,2.6643044878002122,938.6651605129953
090,01,13.339037580019145,1.9266809827226075,3.064312082746103,878.9908759529011
091,01,16.34180948355107,1.0740164432698511,2.471159936363035,939.2444702360432
091,02,16.41353784325351,1.0703981378407477,2.476622419802413,939.9206409708826
092,01,16.564409951649314,1.1361361871565074,2.595870249924678,936.7376750162825
092,02,16.744898530646587,1.1236547390909577,2.6230035189734675,938.7979997669148
092,03,16.839994471026277,1.120933878122853,2.676335961392199,940.2244160241041
092,04,16.736595073941388,1.121705743465422,2.6628835725139406,939.252446014992
093,01,10.423522563086497,3.0315530094148455,3.7097679940195207,832.7409163527968
094,01,14.257918294109812,1.504141662223138,2.487733865233184,902.7960295748629
095,01,15.401943523819474,1.4310626000723914,2.346717460155729,922.1085141857181
096,01,16.102120275268955,1.2158527122233278,2.5235748844182795,930.788368649084
097,01,13.561947763822188,1.3831418085262575,1.9613844389547181,902.9623314200402
099,01,15.620957592983082,1.4404006520722488,2.0700244071100924,929.684228158562
100,01,16.005394120392232,1.0790266916773794,2.6858662713214603,939.4506197592127
101,01,15.960849646001744,1.0970404615879743,2.655188759101391,937.9744290581378
102,01,16.02892434969758,1.1048157379599288,2.5829696832913522,937.0290291575518
104,01,16.165471178865147,1.018993862262568,2.8693790152964547,947.1265414886653
106,01,16.94067246743188,1.0905063874790395,2.8353930906815346,943.4095755502705
107,01,14.076373116059132,1.3888076158552367,2.211857542197836,909.4714424838697
108,01,14.804506806043543,1.3886441373407525,2.5108406112436077,910.3501875557677
109,01,15.516253726868307,1.4421677992223498,2.184502075946111,926.6014012566121
110,01,16.249459924959215,1.0828792260716391,2.4861372349881954,938.2938466107789
111,01,15.894122913425202,1.1050895954324969,2.6689842137239586,937.3923630472513
112,01,13.165664773745217,1.808771471754921,2.59129732938328,886.5114340803308
113,01,17.02963887221508,1.0815864647315463,2.903210031508409,944.8315667331699
113,02,16.998347328277855,1.0760480340233014,2.8561385400039936,944.7870766580236
114,01,13.798258348713116,1.1198503365598553,1.6612372496096606,907.0190894066285
115,01,16.75193212127603,0.9982570695298445,2.359393489008308,938.4162966065106
115,02,16.718110198234598,0.7981742851828019,2.014202644074316,938.6247095254627
116,01,16.07746175713878,1.0632637851933089,2.696816363677576,940.7918587859413
117,01,13.196973895183179,1.5145088740000885,1.8729701251715511,906.8569622939858
118,01,13.429372112261044,1.4975565363699967,1.9924325382097543,907.6034291933535
119,01,15.571549315711717,1.336273420808142,2.4560589015575487,922.7894759591467
120,01,12.029685238292966,2.365345817186108,3.127958224802974,861.9886298537228
121,01,14.369456441611236,1.422533648517546,2.411916579320887,907.9452821497204
122,01,15.489246295910034,1.1723530305337466,2.649994230187,931.0111284569346
123,01,16.493297722281728,1.0504415430772414,2.6029957050138512,943.4636177456821
124,01,13.793212015060192,1.2994705420302342,1.9278543351057569,907.0975989269381
125,01,15.371497880309846,1.4871727749929269,2.220840081121299,923.43919087476
126,01,11.399280254607275,2.366346613070513,1.9886969168132294,905.3507501291537
127,01,15.539089078346581,1.1780733294969417,2.418199715433796,919.8647713266865
128,01,15.221435842317828,1.4470765614190852,2.4669281863012165,918.1246775742809
129,01,15.090921634128508,1.3187100349151177,2.5148079351360058,914.5778125493076
130,01,16.215340713903164,1.0109655822352739,2.8951180083999533,948.1099527923047
131,01,13.432423175763635,1.8853476341330615,3.490103144363036,872.3863821866178
131,02,13.578239262872575,1.8448193257919165,3.4019839591986627,875.9536028961136
132,01,16.618736669821313,1.0692202599464589,2.5636961694524865,941.6667859208383
133,01,15.43686213344022,1.4474992729938272,2.254247921868897,924.417792289814
134,01,15.897397844320214,1.0709447444263465,2.5481455419781054,935.4768377822802
135,01,14.068472074500884,1.7421819631368183,3.06912550754714,889.4378247875188
136,01,15.872865381082116,1.0859717452896491,2.7353935108123832,938.8643070921079
137,01,15.852059429663496,1.074928883632551,2.7764325242209154,939.5883204514338
138,01,13.767904573188053,1.1377870250919409,1.6696665708335452,906.948157130582
140,01,16.510262556710003,1.1356999664438368,2.6204268477584183,937.0188363961765
141,01,15.882606963483893,1.2612087200261761,2.478792509760513,927.5429494661574
143,01,11.255415396363352,2.434417055114064,1.9954949667992539,905.4440100885041
144,01,14.553461716430974,1.537806940067815,2.574395117030214,900.1625788731473
145,01,14.988717162119082,1.2981908853427806,2.52780891843195,919.6841354123528
146,01,16.1776510921164,1.091134136168995,2.5108003849782685,937.6799089879956
147,01,16.51671517914935,1.0408823015759856,2.140117593669942,938.8193814798666
148,01,15.968380282284857,0.9315256906228718,3.1417527808281878,948.5052944684218
148,02,16.03440377840139,0.9594333574672476,3.0470331386504363,947.9044578269103
148,03,16.14641864415312,0.9928619044206133,2.9432668003521716,947.8937367743231
148,04,16.103684958888003,0.9782726864943616,3.010805725416401,948.5171365495478
149,01,16.748248146827883,1.1026060738093713,2.7079017098809364,940.8629481225645
150,01,16.687783076199644,1.0940969742016664,2.6263480798456134,940.5512857090646
151,01,14.255802455886071,1.3958438229263677,2.319484367301867,909.2889823805913
151,02,14.405216068409596,1.3960691431344183,2.3902278890391795,910.1716013621883
152,01,14.751052020892127,1.433282700282652,2.657778248281251,905.1018088540726
153,01,14.354883654938954,1.3840352030154615,2.3476034411028337,911.4221363370478
154,01,16.067357802478497,1.017840755475737,2.842225090241223,944.0958595571736
155,01,16.073361654048515,1.1141117068622415,2.494216172147138,935.4191292225499
156,01,15.663943052086276,1.120635020295788,2.723667085620887,935.7080644458678
157,01,16.30750472226687,1.0783555443924389,2.377349057608094,937.4496867451493
158,01,14.002687925654957,1.4721805041009925,2.339383638473432,902.502630386963
159,01,15.155163035139713,1.5248813133891372,2.366306237353183,918.0076478002675
160,01,14.959371160381792,1.4739421592353958,2.650077789938379,909.8218544201392
161,01,16.665691511231916,1.0757562921872166,2.5316145703664565,941.0678058521345
161,02,16.7901781556004,1.0821640813049753,2.681522022421127,942.3764572915919
162,01,15.632514405201748,1.1357790986067304,2.6782372022512284,933.5298300341606
163,01,14.835843308551583,1.3233739036915972,2.493168046175424,917.983745247328
164,01,15.257711315957089,1.241777636198788,2.5709262391285974,923.7387231729639
165,01,16.13356618719594,1.0824837870181674,2.596270112155302,939.0224066297735
166,01,16.02301102390167,1.0510014920058903,2.7620506389310084,941.6226460895506
167,01,16.320383478297376,1.0395566227126531,2.676839680101617,944.0014536896115
168,01,14.704501423853669,1.372848840760242,2.4842763004878736,912.7125220583848
169,01,14.465819355094338,1.4380100425369087,2.4691121497783746,907.2609709462639
170,01,16.50524145553764,1.0239823048520391,1.9874468385265445,937.2939374701871
171,01,15.496623065084421,1.399479354353068,2.3484178842434384,924.0302214455754
172,01,15.997809097918982,1.0236557154343016,2.8556631975032665,943.382774329753
173,01,16.176757503525078,1.1053577462371664,2.3585875532108824,934.1165488716761
174,01,15.739627047783326,1.3145892201509033,2.4250458496252807,926.5261865822281
175,01,15.620865889090021,1.3706617512860768,2.3265313211313146,926.0748917688134
176,01,15.72234558138152,1.2471839203681256,2.4990158269127596,923.5096431514911
177,01,15.45906583002957,1.2781092977086095,2.5292612440877593,918.4513517431161
178,01,15.654391006907701,1.3378565793191748,2.402214800488118,925.2543682741211
179,01,16.03008494800424,1.091061494337546,2.6324238756161225,938.392887015349
180,01,16.189360180475322,1.0995005963785238,2.3891302577070626,935.251380920979
181,01,16.39180770981464,1.1495141235969748,2.536862410522952,934.0638412488538
182,01,13.564833240430035,1.3237219704860446,1.8471449556369959,904.8487262515931
183,01,14.605723046037893,1.613220717561577,2.747286663724837,903.1248434542397
901,01,13.887706116909255,1.2962774963493109,1.9994508652128473,905.2302098877236
902,01,13.812834302484049,1.190440016167074,1.778824138847508,906.8453453103997
903,01,15.284438449158005,1.2396910411556954,2.4386474054330973,916.2614811147856
