anyo,mun_dest,receptor,Andalucía,Aragón,"Asturias, Principado de","Balears, Illes",Canarias,Cantabria,Castilla - La Mancha,Castilla y León,Cataluña,Ceuta,Comunitat Valenciana,Extremadura,Galicia,"Madrid, Comunidad de",Melilla,"Murcia, Región de","Navarra, Comunidad Foral de",País Vasco,"Rioja, La",comercio,hosteleria,turismo,cluster
2021,Rascafría,2762,487,0,31,0,0,0,873,2595,0,0,495,0,45,0,0,0,0,62,0,3,4,3.5,3
2021,Redueña,328,30,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
2021,Ribatejada,398,298,0,0,0,0,0,3504.429,77,0,0,106,32,0,0,0,0,0,0,0,4,1.5,5,3
2021,Rivas-Vaciamadrid,23828,19.805,2739,3333,1454,1631,1964,28.005,5924.659,5258,0,3453.764,4891,4543,0,0,3734,767,2931,371,3,3,3,1
2021,Robledo de Chavela,2497,855,0,84,0,36,0,2163,3687.787,377,0,754,157,136,0,0,93,0,73,0,5,2,4,3
2021,"Rozas de Madrid, Las",36525,30.546,3695,3781.017,3236,3028,4539,1888.812,932.627,6147.608,0,2562.027,4867,5521.482,0,0,4521,1832,5688,862,3,3,2,4
2021,San Agustín del Guadalix,4225,3145,295,352,69,33,302,4823,2325,1065,0,2244,426,1089,0,0,462,44,1276,0,3,3,3,3
2021,San Fernando de Henares,29886,1015.407,3327,1969,1134,1197,1225,42.317,5725.673,6938.156,34,6166.833,3548,4178,0,0,3286,1421,3160,586,3,3,1.5,1
2021,San Lorenzo de El Escorial,7013,5843,813,1570,328,296,683,4729,7449.044,2397,0,3794,1161,1875,0,0,843,342,1595,100,3,3,3,3
2021,San Martín de Valdeiglesias,2868,1442,254,387,0,108,111,5368,931.917,666,0,868,455,511,0,0,166,0,336,0,3,3,3.5,3
2021,San Martín de la Vega,4568,5584.166,764,1107,34,310,752,4558.307,4144,1385,0,3960,1888,1525,0,32,1275,85,1409,49,3,3,3,3
2021,San Sebastián de los Reyes,36006,26.068,3383,4072,1842,2453,3123,49.241,997.026,5914.653,0,6521.815,6598,6067,0,35,3804,1337,6083,914,3,3,3,4
2021,Santa María de la Alameda,774,154,0,65,0,0,0,249,6734,0,0,64,0,0,0,0,0,0,0,0,4,4,3,3
2021,Santorcaz,472,0,0,0,0,0,0,6975,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
2021,Sevilla la Nueva,777,1114,79,0,0,0,41,2207,920,116,0,497,0,122,0,0,0,0,0,0,4,2,3,3
2021,Somosierra,308,58,0,0,0,0,0,30,173,0,0,0,0,0,0,0,0,0,0,0,4.5,3.5,3,3
2021,Soto del Real,2295,2047,307,552,35,125,110,2259,2422,1104,0,1175,567,809,0,0,282,78,421,0,3,2,4,3
2021,Talamanca de Jarama,912,903,0,0,0,0,0,14.837,282,208,0,351,31,32,0,0,0,0,0,0,3,3,3,3
2021,Tielmes,752,114,0,0,0,0,0,1341,83,0,0,169,0,0,0,0,0,0,0,0,4,3,1,3
2021,Titulcia,91,33,0,0,0,0,0,993,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3
2021,Torrejón de Ardoz,28865,33.497,5126,3270,1841,2855,2019,92.659,3522.264,6442.385,32,4266.582,4899.682,5516,0,0,5099,1329,3749,1096,3,3,3,1
2021,Torrejón de Velasco,2936,1602,0,65,0,0,0,32.5,890,275,0,708,405,237,0,0,140,0,34,0,3,2.5,3,3
2021,Torrejón de la Calzada,2008,1557,0,31,0,35,0,3843.151,1011,302,0,1154,740,103,0,0,101,0,0,0,3,3,3,3
2021,Torrelaguna,1456,474,0,0,0,0,0,7048.139,279,0,0,93,0,0,0,0,0,0,0,0,2,3,3,3
2021,Torrelodones,9587,5667,782,1755,509,442,883,3089,6673,1804,0,3561,923,2078,0,0,775,457,1376,132,3,3,5,3
2021,Torres de la Alameda,6290,1296,86,40,0,0,0,5262,822,207,0,1173,79,210,0,0,62,0,81,0,2.5,3.5,3,3
2021,Tres Cantos,16705,4409.245,2094,2225,740,1021,1391,5976.356,6805.502,3657,0,6324,1885,3127,0,0,1762,756,2370,421,3,3,3,1
2021,Valdemanco,499,43,0,0,0,0,0,724,70,0,0,0,0,0,0,0,0,0,34,0,3,5,3,3
2021,Valdemaqueda,614,0,0,0,0,0,0,152,3333,0,0,41,0,0,0,0,0,0,0,0,5,5,3,3
2021,Valdemorillo,3632,2360,94,435,63,92,209,2507,2111,782,0,1521,722,607,0,0,337,33,556,35,4.5,2,2,3
2021,Valdemoro,29883,32.345,2977,3844,1322,1554,1695,65.693,5622.654,5242,66,5211.762,6153,4998,0,218,5337,1072,2100,908,2,3,4,1
2021,Valdeolmos-Alalpardo,833,757,0,0,0,0,0,7285,31,40,0,50,32,0,0,0,0,0,0,0,3,2,3,3
2021,Valdepiélagos,32,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3
2021,Valdilecha,462,872,0,0,0,66,0,1068,554,67,0,251,442,0,0,0,108,0,60,0,3,5,3,3
2021,Velilla de San Antonio,2619,3653,1007,454,0,133,285,5421,1855,1342,0,2662,821,970,0,0,1139,37,327,0,2,3,2,3
2021,"Vellón, El",1232,837,0,0,0,0,0,3949,627,207,0,386,0,141,0,0,0,0,138,0,3,2,3,3
2021,Venturada,714,630,0,0,0,0,115,1229,481,146,0,252,0,38,0,0,0,0,103,0,4,3.5,3,3
2021,Villa del Prado,1965,1106,33,0,0,67,0,28.966,1287,54,0,645,142,100,0,0,40,0,0,0,3,3,3,3
2021,Villaconejos,62,81,0,0,0,0,0,628,0,0,0,35,0,0,0,0,0,0,0,0,2,3,5,3
2021,Villalbilla,3097,1946,329,57,0,39,0,4960,766,522,0,1132,329,119,0,0,981,30,593,0,2,3,2,3
2021,Villamanta,793,639,0,0,0,0,0,5594,262,34,0,333,279,0,0,0,0,0,0,0,4,3,3,3
2021,Villanueva de Perales,605,141,0,0,0,0,0,611,269,0,0,142,0,53,0,0,0,0,0,0,3,3,3,3
2021,Villanueva de la Cañada,16488,7341,844,1212,542,866,502,4878,4421,1400,0,2982,1993,2257,0,30,755,232,1220,207,2,3,3,1
2021,Villanueva del Pardillo,5133,2872,198,439,132,369,117,1999,1636,584,0,1340,838,969,0,0,203,0,494,0,2.5,3,3,3
2021,Villar del Olmo,851,123,0,0,0,0,34,1923,0,0,0,40,0,0,0,0,0,0,0,0,5,2.5,5,3
2021,Villarejo de Salvanés,2563,930,0,105,0,0,0,25.794,475,195,0,1771,0,199,0,0,193,0,78,0,3,2.5,3,3
2021,Villaviciosa de Odón,16914,6483.195,742,1809,534,821,799,8302,5595,1612,0,4781,1505,2613,0,0,1099,334,1760,186,3,3,4,1
2021,Zarzalejo,261,0,0,0,0,0,0,37,1105,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3
2021,"Álamo, El",235,504,0,0,0,0,0,3557.174,281,67,0,364,252,46,0,0,0,0,0,0,3,2.5,3,3
2022,Ajalvir,2216,1594,162,0,0,33,84,3381,568,346,0,722,125,235,0,0,234,0,356,0,4,3,3,2
2022,Alcalá de Henares,83949,40.124,3437.346,5960,3099,4980,4513,214.731,30.63,24.887,65,32.419,886.187,3483.169,0,167,6002.24,3738,2823.937,2607,3,3,3,1
2022,Alcobendas,66384,29.883,4899,6371,3457,4918,4346,37.355,24.875,16.612000000000002,0,21.668,6102.124,2973.104,0,157,4885,2323,2402.555,1540,3,3,2,1
2022,Alcorcón,32268,34.95,5239,5669,3589,4381,3360,88.665,42.918,924.352,0,24.962999999999997,21.561,5812.988,0,33,5447,1775,6500,1328,4,3,5,4
2022,Aldea del Fresno,1288,610,34,0,0,0,0,4951.246,581,124,0,452,338,30,0,0,0,79,74,0,2,2,3,2
2022,Algete,8336,3786,589,831,516,455,489,16.241,2930,2079,0,2577,864,852,0,0,634,224,1239,320,2.5,3,2.5,2
2022,Alpedrete,1896,2215,327,506,67,37,194,1407,4707,497,0,1524,374,1172,0,0,174,0,413,0,3,3,1,2
2022,Ambite,180,223,0,0,0,0,0,782.283,144,71,0,150,0,0,0,0,0,0,0,0,2,4,3,2
2022,Aranjuez,22022,19.051000000000002,2065,1798,1055,1271,1139,200.708,5781.076,5598,0,2782.821,3570,3151,0,0,3581,1023,2915,535,3,3,2.5,4
2022,Arganda del Rey,22138,2790.684,1301,1445,838,1222,1145,21.971,5820.067,3720,0,886.928,1972,2528,0,0,2965,733,2156,464,3,3,2,4
2022,Arroyomolinos,6655,5591,612,410,336,357,150,16.904,4169,1943,0,3233,5027,1227,1662,0,689,237,912,0,2,3.5,3,2
2022,Becerril de la Sierra,1012,1418,239,304,0,71,180,1125,1695,671,0,1110,95,538,0,0,83,0,191,0,2,3,2,2
2022,"Berrueco, El",397,34,0,0,0,0,0,176,54,0,0,145,38,0,0,0,31,0,32,0,2,4,3,2
2022,Boadilla del Monte,28026,19.489,2694,3958,1853,2173,3265,15.991,1825.826,6139,0,3072.137,4590,4084.434,0,0,2591,1278,3266,395,3,3,1,4
2022,"Boalo, El",2412,1657,356,291,0,399,88,1860,1818,699,0,958,158,561,0,0,97,0,643,0,2,3,3,2
2022,Braojos,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2
2022,Brunete,8096,4363,553,798,356,202,540,4524,4519,1254,0,2907,1424,1520,0,0,734,381,1065,0,4,3,3,2
2022,Buitrago del Lozoya,2117,995,73,0,0,0,67,2206,2452,330,0,582,0,117,0,0,36,0,799,0,3,3,3,2
2022,Bustarviejo,2285,738,37,0,48,74,0,1578,506,165,0,312,34,173,0,0,0,0,72,0,3,4,1,2
2022,"Cabrera, La",4329,1444,279,223,0,0,849,3595,1447,477,0,555,332,262,0,0,170,0,2319,31,3,3,3,2
2022,Cadalso de los Vidrios,279,218,0,0,0,0,0,1696,3156,31,0,177,0,0,0,0,0,0,0,0,4,3.5,3,2
2022,Camarma de Esteruelas,1674,883,127,0,0,0,0,14.724,428,435,0,690,0,335,0,0,0,0,227,0,1.5,1,1,2
2022,Campo Real,1868,1098,86,31,0,75,0,2156,589,283,0,1160,222,246,0,0,31,31,80,0,3.5,4,4,2
2022,Carabaña,1295,109,0,0,0,0,0,1156,41,0,0,307,0,0,0,0,0,0,0,0,3,3,3,2
2022,Casarrubuelos,630,608,0,0,0,0,0,17.336,199,0,0,419,162,37,0,0,0,0,0,0,3.5,3,3,2
2022,Cercedilla,1835,1839,385,489,77,191,386,2352,4403,1169,0,1648,123,725,0,47,210,82,493,0,3,3,4,2
2022,Chinchón,2526,2512,379,323,102,38,76,5393.107,1490,1011,0,2391,596,571,0,0,386,117,645,38,3,3,3,2
2022,Ciempozuelos,6805,1770.473,1022,1523,709,724,886,43.462,4413,2521,0,5556.223,2201,2549,0,0,1842,273,1928,148,3,2,3,2
2022,Cobeña,635,1025,0,243,76,100,0,3259,1134,733,0,981,140,152,0,0,0,33,289,110,3,3,3,2
2022,Collado Mediano,2321,2019,245,455,76,35,113,1326,4106,502,0,1511,258,1042,0,0,178,0,359,0,3,3,3,2
2022,Collado Villalba,16377,973.918,2215,4421,1730,1766,3146,12.725,28.496000000000002,4905,41,2332.073,4754,6927.064,0,34,2326,886,3525,402,3,3,3,4
2022,Colmenar Viejo,15245,1798.009,1699,2481,823,1635,1677,1885.657,1782.592,3593,0,4814.179,3175,4494,0,35,1895,743,2614,560,3,2,4.5,4
2022,Colmenar de Oreja,2626,1605,97,188,0,0,104,975.155,505,491,0,1288,175,207,0,0,488,40,196,0,3,4,2,2
2022,Colmenar del Arroyo,37,0,0,0,0,0,0,44,35,0,0,0,0,0,0,0,0,0,0,0,3,4.5,3,2
2022,Colmenarejo,2445,2427,235,368,125,120,382,1932,2112,747,0,1628,1062,682,0,0,226,32,480,112,3,3,2,2
2022,Coslada,22775,20.99,2870,2497,1613,2987,1513,43.244,918.245,4267.678,0,946.477,6475,6034,0,299,3202,1185,3853,700,4,4,3,4
2022,Cubas de la Sagra,2664,1248,68,106,0,0,32,27.217,728,310,0,1014,514,238,0,0,253,0,142,0,3.5,2,4,2
2022,Daganzo de Arriba,3518,3317,419,342,0,34,87,7475.057,1966,809,0,1847,797,911,0,0,215,0,1714,31,4.5,3,3,2
2022,"Escorial, El",8099,4370,713,1157,367,281,749,3387,6385,2365,0,3218,891,1394,0,0,666,301,1592,0,3,3,4,2
2022,Fresno de Torote,340,0,0,0,0,0,0,1082,0,0,0,0,57,0,0,0,0,0,0,0,3,3,3,2
2022,Fuenlabrada,39936,31.09,3829,4683,2636,3721,3421,102.712,30.753999999999998,5794.694,0,25.682,21.915,4650.794,0,36,5619,1295,5836,950,3,3,3,1
2022,Fuente el Saz de Jarama,467,781,36,0,0,0,0,21.168,576,327,0,479,122,96,0,0,0,0,201,0,4,2,3,2
2022,Fuentidueña de Tajo,1688,554,0,0,0,30,0,1703.11,509,169,0,1382,0,105,0,0,365,0,71,0,3,2,3,2
2022,Galapagar,12661,3444,472,1040,205,339,441,1908,4810,909,0,2508,606,1292,0,0,771,154,750,127,3,3,3,2
2022,Garganta de los Montes,709,0,0,0,0,0,0,521,293,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2
2022,Gascones,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2
2022,Getafe,65960,66.328,6158.289,5246.747,4149,5660,6308,139.894,42.582,21.548,0,42.317,24.737000000000002,17.651,0,137,4347.932,3191,2416.798,2440,3,3,2.5,1
2022,Griñón,2235,2471,409,182,173,115,232,16.57,1930,638,0,1700,1255,701,0,0,442,46,153,0,3,2.5,4,2
2022,Guadalix de la Sierra,1617,918,143,41,0,42,65,1482,1696,237,0,622,158,146,0,0,0,0,156,0,3,3,3,2
2022,Guadarrama,7236,4818,687,1745,451,564,637,5041,23.28,1623,0,4335,1205,3890,0,0,850,262,1058,67,2,3,3,2
2022,Horcajo de la Sierra-Aoslos,2397,750,0,0,0,0,132,905,2129,32,0,208,30,0,0,0,0,0,812,0,3,4.5,3,2
2022,Horcajuelo de la Sierra,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,3,4,3,2
2022,Hoyo de Manzanares,912,1449,189,370,136,459,323,1257,1462,463,0,1017,104,615,0,0,30,39,480,0,3,3,1,2
2022,Humanes de Madrid,4954,4714.932,2464,1511,1069,983,1495,35.938,456.92,3329,0,4078.16,6499,2536,0,0,1558,1015,3217,810,3,3,3,2
2022,Leganés,46341,38.499,4601,5295,3167,4474,3646,118.14,47.036,1870.604,67,28.108,27.45,4852.757,0,31,5544.001,1867,6985,1158,4,4,4,1
2022,Loeches,4139,1522,0,115,32,30,55,5947,1168,797,0,1398,266,276,0,0,99,63,658,0,3,3,3,2
2022,Lozoya,223,94,0,0,0,0,0,340,218,62,0,98,0,0,0,0,0,0,0,0,4,4,3,2
2022,Lozoyuela-Navas-Sieteiglesias,1784,571,40,0,0,0,0,1290,1003,272,0,340,84,0,0,0,34,0,339,0,5,4.5,3,2
2022,Madrid,3678252,1262.471,236.338,214.61100000000002,196.9,277.866,134.53300000000002,1404.442,1040.867,921.897,4549,853.715,280.225,429.42,0,3960.568,198.537,118.202,392.739,70.211,4,4,4,3
2022,Majadahonda,32626,18.244,2563,4358,2342,2410,2812,15.519,16.422,5702,0,2473.001,4360,5613.048,0,0,2979,1277,3973,760,3,3,4,4
2022,Manzanares el Real,2692,1274,280,177,31,41,51,1908,1652,561,0,1000,340,598,0,0,32,36,327,0,3,3,3,2
2022,Meco,3751,4044,1506,338,32,182,271,42.933,1515,2317,0,2962,814,1259,0,0,443,1055,521,37,5,3.5,3,2
2022,Mejorada del Campo,4973,3156,531,503,147,178,276,6636.265,2622,1298,0,3206,875,832,0,0,947,281,353,0,3,3.5,1,2
2022,Miraflores de la Sierra,1495,853,153,108,0,181,63,1583,1244,539,0,870,62,277,0,0,93,45,264,0,2,3,3,2
2022,"Molar, El",3605,1625,299,207,75,87,220,7350,1992,3757,0,1416,415,893,0,0,261,34,984,0,3,3,3,2
2022,"Molinos, Los",760,803,41,203,0,0,101,996,1831,512,0,761,49,254,0,0,0,0,121,0,4,4,2,2
2022,Moraleja de Enmedio,2317,2873,284,335,0,31,235,1612.722,2991,639,0,2297,1740,796,0,0,519,164,578,0,3,4.5,3,2
2022,Moralzarzal,2739,2027,455,549,0,145,230,1663,2585,931,0,1581,346,788,0,0,152,40,377,31,3,3,2,2
2022,Morata de Tajuña,588,993,0,33,0,0,0,2709,573,305,0,928,98,77,0,0,0,0,134,0,2.5,3,3,2
2022,Móstoles,38181,25.826,3680,3972,2288,3139,2002,103.054,36.266,8435,30,19.672,19.552,6279.228,0,0,4281,1277,3964,589,3,3,4,1
2022,Navacerrada,961,1041,105,83,0,0,43,1385,1217,398,0,792,173,411,0,0,31,0,167,0,4,4,4,2
2022,Navalagamella,1701,439,0,32,0,0,0,1219,1226,34,0,536,71,243,0,0,0,0,31,0,3,3,3,2
2022,Navalcarnero,10204,6383,665,899,497,666,496,37.269,5416,2052,0,4678,4692,1806,0,0,934,428,1033,0,3,3,3,2
2022,Navarredonda y San Mamés,413,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2
2022,Navas del Rey,640,484,0,0,0,0,0,1813,1995,0,0,300,65,41,0,0,0,0,0,0,3,5,3,2
2022,Nuevo Baztán,1403,569,41,0,0,0,0,2539,165,315,0,756,66,41,0,0,0,30,129,0,3,3,2.5,2
2022,Paracuellos de Jarama,13083,6723,1101,1360,1570,1945,731,7655,4307,5181,0,4899,1020,2915,0,0,1437,1022,2375,213,3,3,3,4
2022,Parla,22248,940.138,1796,2331,1486,1600,1258,84.659,2603.284,4786,42,2987.146,6415.136,3845,0,121,2353,753,2620,473,3,3,3,4
2022,Patones,533,79,0,0,0,0,0,5128.142,78,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2
2022,Pedrezuela,727,496,0,0,0,0,0,1338,587,72,0,391,0,171,0,0,0,0,325,0,2,2.5,1,2
2022,Pelayos de la Presa,454,354,0,0,0,0,0,1062,3738,41,0,164,30,0,0,0,0,0,0,0,3,3,3,2
2022,Perales de Tajuña,2467,177,31,0,0,0,0,1641,42,256,0,1483,0,94,0,0,582,0,127,0,3,3.5,3,2
2022,Pezuela de las Torres,1996,49,0,0,0,0,0,2023.613,0,32,0,0,0,0,0,0,0,0,0,0,3,2,5,2
2022,Pinilla del Valle,372,108,0,0,0,0,0,347,146,0,0,72,0,0,0,0,0,0,40,0,3,3,3,2
2022,Pinto,24564,33.743,3196,4920,1848,2274,3168,46.115,15.958,4869.617,0,1009.275,6679,3409.226,0,76,6086,1371,5399,974,3,3,3,4
2022,Piñuécar-Gandullas,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2
2022,Pozuelo de Alarcón,43656,23.064,3588,4839,2650,2331,3250,21.883,18.746,3802.954,0,15.804,5394,6065.128,0,0,3227,1519,5564,740,3,3,2,1
2022,Pozuelo del Rey,727,30,0,0,0,0,0,563,0,38,0,31,0,0,0,0,0,0,0,0,4,2,3,2
2022,Puebla de la Sierra,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5,3,2
2022,Puentes Viejas,1615,521,31,0,0,0,0,1280,1284,157,0,317,0,0,0,0,0,0,386,0,3,4,4,2
2022,Quijorna,1392,870,0,120,78,42,0,800,1746,291,0,461,91,255,0,0,0,0,67,0,1,3,3,2
2022,Rascafría,2665,154,0,0,0,0,0,517,2809,45,0,210,0,0,0,0,0,0,34,0,3,4,3.5,2
2022,Redueña,119,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2
2022,Ribatejada,1013,231,0,0,0,0,0,2106.106,0,0,0,46,0,0,0,0,0,0,0,0,4,1.5,5,2
2022,Rivas-Vaciamadrid,21775,17.421,2646,3378,1433,1761,1839,23.637,14.418,5542,0,16.589,5425,5461,0,0,3643,807,3878,481,3,3,3,4
2022,Robledo de Chavela,2732,1059,32,140,123,0,0,1833,2581.044,667,0,1135,75,355,0,0,74,0,104,0,5,2,4,2
2022,"Rozas de Madrid, Las",39605,29.291,5008,5288.659,3528,3724,5349,20.477,29.320999999999998,2429.268,0,22.059,6300,16.716,0,38,5155,2072,6325.104,1138,3,3,2,1
2022,San Agustín del Guadalix,4570,2621,393,354,78,213,244,4050,2613,1072,0,2171,616,1198,0,0,619,81,1575,0,3,3,3,2
2022,San Fernando de Henares,30222,14.172,2848,1736,1253,1790,1235,38.501,5874.389,6653.043,0,6156.65,3475,5087,0,0,2612,1290,3039,474,3,3,1.5,4
2022,San Lorenzo de El Escorial,9741,6879,1198,1758,639,586,937,4705,3222.591,3922,0,5080,1463,2064,0,0,1207,526,2118,159,3,3,3,2
2022,San Martín de Valdeiglesias,3711,1621,192,391,0,180,63,4989,17.627,582,0,1033,591,667,0,0,87,0,306,0,3,3,3.5,2
2022,San Martín de la Vega,4529,3445.208,892,1304,454,536,1095,4022.355,5482,1822,0,3283.509,2455,2261,0,0,1644,176,1863,161,3,3,3,2
2022,San Sebastián de los Reyes,39888,21.326999999999998,3735,3834,1772,2934,3207,42.146,22.41,3137.853,34,15.125,5531,5643.094,0,0,4533,1543,6620.178,916,3,3,3,1
2022,Santa María de la Alameda,827,176,0,0,0,0,0,534,6240.325,47,0,143,32,0,0,0,0,0,0,0,4,4,3,2
2022,Santorcaz,944,32,0,0,0,0,0,3133.714,0,108,0,102,0,35,0,0,0,0,0,0,3,3,3,2
2022,"Serna del Monte, La",32,0,0,0,0,0,0,51,37,0,0,0,0,0,0,0,0,0,0,0,3,3.5,2,2
2022,Sevilla la Nueva,514,832,0,149,0,0,0,2214,1200,70,0,572,202,212,0,0,0,0,0,0,4,2,3,2
2022,Somosierra,193,0,0,0,0,0,0,31,90,0,0,0,0,0,0,0,0,0,0,0,4.5,3.5,3,2
2022,Soto del Real,2897,2197,859,416,120,225,124,2193,2470,1290,0,1438,505,803,0,0,241,180,669,150,3,2,4,2
2022,Talamanca de Jarama,1796,780,0,32,0,0,0,22.178,594,196,0,460,121,34,0,0,0,0,246,0,3,3,3,2
2022,Tielmes,652,209,0,0,0,37,0,1190,293,0,0,337,0,0,0,0,0,0,0,0,4,3,1,2
2022,Torrejón de Ardoz,28892,25.364,4439,2944,2158,3252,2381,75.295,17.444,4510.974,0,17.389,4519.527,6464,0,0,4578,1339,5286,950,3,3,3,4
2022,Torrejón de Velasco,4047,2241,274,336,64,0,44,30.762999999999998,1249,614,0,1745,1049,479,0,0,442,0,159,0,3,2.5,3,2
2022,Torrejón de la Calzada,1352,2325,261,374,61,103,0,16.644,1479,792,0,1863,1190,602,0,0,326,0,405,0,3,3,3,2
2022,Torrelaguna,1502,304,77,0,0,0,0,3059.1,463,93,0,0,0,0,0,0,0,0,40,0,2,3,3,2
2022,Torrelodones,8502,4286,926,1466,452,501,628,2667,5887,1590,0,3289,847,2102,0,0,763,243,1556,133,3,3,5,2
2022,Torres de la Alameda,5262,912,81,63,0,0,0,3951,786,313,0,1247,82,403,0,0,73,0,113,0,2.5,3.5,3,2
2022,Tres Cantos,19903,4796.927,1824,1859,551,993,1515,5456.056,4924.217,3301,0,6388,2384,3595,0,0,1542,442,2375,387,3,3,3,4
2022,Valdelaguna,140,0,0,0,0,0,0,104,40,0,0,0,0,0,0,0,0,0,0,0,3.5,3,1,2
2022,Valdemanco,775,71,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,2
2022,Valdemaqueda,501,67,0,0,0,0,0,323,4400,0,0,92,0,0,0,0,0,0,0,0,5,5,3,2
2022,Valdemorillo,4287,2665,150,402,76,309,243,2404,2199,873,0,1629,543,667,0,0,266,33,408,40,4.5,2,2,2
2022,Valdemoro,38663,1783.689,1522,1379,437,688,343,42.206,4466,1859,0,6426,2255,2250,0,66,2917,245,1415,289,2,3,4,1
2022,Valdeolmos-Alalpardo,853,116,0,0,0,0,0,6906,0,67,0,89,0,0,0,0,0,0,0,0,3,2,3,2
2022,Valdilecha,895,856,58,0,0,0,0,1756,459,74,0,364,87,0,0,0,0,0,47,0,3,5,3,2
2022,Velilla de San Antonio,2599,2079,588,250,31,241,167,4302,1692,1195,0,2354,724,915,0,0,1354,36,473,37,2,3,2,2
2022,"Vellón, El",1972,778,0,0,0,0,0,3483,994,339,0,665,0,400,0,0,0,0,537,0,3,2,3,2
2022,Venturada,960,367,0,81,0,0,32,1091,852,90,0,175,34,44,0,0,0,0,182,0,4,3.5,3,2
2022,Villa del Prado,2166,645,0,0,30,32,35,26.466,871,153,0,586,334,108,0,0,36,0,34,0,3,3,3,2
2022,Villaconejos,224,277,0,0,0,0,0,2878,0,0,0,82,0,0,0,0,0,0,0,0,2,3,5,2
2022,Villalbilla,3074,1573,418,233,60,101,32,4879,1057,1320,0,1118,324,192,0,0,848,31,1151,0,2,3,2,2
2022,Villamanta,868,769,0,0,0,0,0,6095,514,101,0,598,588,49,0,0,0,0,0,0,4,3,3,2
2022,Villanueva de Perales,662,101,0,0,0,0,0,615,550,0,0,107,0,69,0,0,0,0,0,0,3,3,3,2
2022,Villanueva de la Cañada,15317,5820,736,1207,604,611,618,3972,4267,1463,0,2663,1377,1832,0,0,841,352,1264,148,2,3,3,4
2022,Villanueva del Pardillo,4175,2340,101,448,158,150,179,1506,1622,615,0,1082,643,824,0,0,235,151,460,0,2.5,3,3,2
2022,Villar del Olmo,1095,33,0,0,0,0,0,1481,0,31,0,0,0,0,0,0,0,0,0,0,5,2.5,5,2
2022,Villarejo de Salvanés,2569,759,0,35,0,0,0,16.41,433,153,0,1483,32,398,0,0,328,0,30,0,3,2.5,3,2
2022,Villaviciosa de Odón,17498,5637,746,1117,558,758,380,5109,4107,1038,0,3691,1519,1655,0,0,937,453,1310,117,3,3,4,4
2022,Zarzalejo,338,0,0,0,0,0,0,0,1822,0,0,0,0,0,0,0,0,0,0,0,4,3,4,2
2022,"Álamo, El",321,693,36,108,0,0,0,3344.263,539,279,0,699,353,75,0,0,0,0,0,0,3,2.5,3,2
