CMUN,dist,nsec,t3_1,t1_1,t2_1,t2_2,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,X,Y,densidad_hab_km,area_km2
101,01,1,41.4795,365,0.4822,0.5178,0.18079999999999996,0.6795,0.1397,0.1479,0.1945,0.0635,0.0334,0.4615000000000001,0.1129,0.5518,0.6221,-3.206067011775686,40.368615708105686,22.071820500506682,16.536923177298448
102,01,1,44.5763,1291,0.4864,0.5136,0.1549,0.6352,0.2099,0.1735,0.1782,0.0367,0.029299999999999996,0.1852,0.2098,0.428,0.5417,-3.210699674501169,40.29013587887427,61.01491884486284,21.15875960242625
104,01,11,35.20134537329327,26293,0.49686152588141336,0.5031384741185867,0.2645613889628418,0.6560949073897995,0.07933696421100674,0.11893697181759404,0.18853281101433841,0.055282542882135924,0.045041037538508355,0.5546625793937551,0.08264703533259804,0.6529238314380253,0.7102700870954246,-3.524647120115792,40.514336424060346,600.1127577422906,43.81343282705404
106,01,66,37.757846293374186,130550,0.5021013918039066,0.49789860819609344,0.20783414630409805,0.6674893404825737,0.1246753764841057,0.21567764611260054,0.267353872845653,0.03582463730371505,0.023410314821907318,0.20662117196476446,0.17223413404825738,0.5209124764458062,0.6254570654921485,-3.766944707551809,40.230660617898856,5223.0689736470285,24.99488340259136
107,01,1,48.065,523,0.5163,0.4837,0.1377,0.5774,0.2849,0.0535,0.0765,0.0288,0.02,0.3126,0.0941,0.5122,0.5654,-3.484799403524876,40.88273287012374,14.901983161255172,35.09599993105538
108,01,2,38.2338161154345,6168,0.49890633916990923,0.5010936608300908,0.21192756160830087,0.6819276588845656,0.10619635214007782,0.1760573119325551,0.22065476653696497,0.045081128404669255,0.03294338521400778,0.40509066147859923,0.11382830739299613,0.5754533236057069,0.6493841277561608,-3.624962795789136,40.74190634566212,216.05383276878428,28.548440548151945
109,01,1,43.2484,2814,0.49110000000000004,0.5089,0.1457,0.656,0.1983,0.252,0.2814,0.031199999999999995,0.0183,0.2517,0.2502,0.4064,0.542,-4.32798975092632,40.359930538958025,374.02145128455106,7.523632642821714
110,01,1,41.6826,3037,0.49360000000000004,0.5064,0.1673,0.6727,0.16,0.1712,0.1781,0.034,0.0217,0.2384,0.2099,0.4733,0.5991,-3.352780181401752,40.22641573071045,61.61931002112375,49.286497998093196
111,01,1,43.1838,925,0.4638,0.5362,0.1751,0.6227,0.2022,0.0951,0.0995,0.0328,0.021,0.2267,0.1236,0.5295,0.6042,-3.178091009673265,40.40747358927124,22.17088085945578,41.72139148930078
112,01,1,50.0408,196,0.45919999999999994,0.5408,0.0765,0.648,0.2755,0.06119999999999999,0.0918,0.0552,0.044199999999999996,0.3315,0.1538,0.4254,0.5028,-3.8312774527642306,40.93805334906241,7.7093045700459415,25.42382366906954
113,01,14,38.417184703337455,25888,0.5036946152657602,0.49630538473423985,0.19716029434487023,0.6801243858158219,0.12270655902348578,0.12245461603831892,0.17319067135352287,0.04828692058096415,0.03420441903584673,0.3454397558714462,0.1338279550370828,0.5868116810877627,0.6733600394004945,-3.7167067506823166,40.23618987132198,1022.6259375279701,25.315219426743642
113,02,15,39.59646538198075,27737,0.5065146374878321,0.49348536251216785,0.18770701589934025,0.680536135847424,0.1317516530266431,0.09076024083354364,0.127763034935285,0.056195677254209174,0.040301341168835846,0.3462497494321664,0.1273654937448174,0.5742702563363017,0.6547833111006958,-3.6642064093144255,40.25429151098003,755.2093025659401,36.727566657030394
114,01,1,47.0272,184,0.4783,0.5217,0.1141,0.6685,0.2174,0.0489,0.0761,0.0429,0.0307,0.41720000000000007,0.16,0.5153,0.6135,-3.5990645415427744,41.02940344393016,10.081961594503825,18.250416674896627
115,01,30,41.69100381803412,50471,0.5193472310831962,0.4806527689168037,0.16718303382140237,0.6541547086445683,0.17865637494798992,0.0971012403162212,0.1594325691981534,0.09349407382457253,0.0868710229636821,0.5862675655326822,0.07058039468209468,0.5114317885518417,0.5501512452695607,-3.8317021681472196,40.40127652076943,Inf,0
115,01,30,41.69100381803412,50471,0.5193472310831962,0.4806527689168037,0.16718303382140237,0.6541547086445683,0.17865637494798992,0.0971012403162212,0.1594325691981534,0.09349407382457253,0.0868710229636821,0.5862675655326822,0.07058039468209468,0.5114317885518417,0.5501512452695607,-3.8196537852860795,40.42554219922933,1490.3829271902,33.864451262302325
115,02,21,40.8426567893141,36609,0.5244325002048676,0.4755674997951323,0.18981148351498267,0.6322277964434975,0.17797060285722088,0.0749696795869868,0.13023288808762873,0.0936724493976891,0.08674577016580623,0.6534682018082985,0.06763613319129176,0.5226725914392636,0.5604478570843235,-3.7928339050191338,40.44062027481739,3944.2172502052963,9.28168954133916
116,01,1,37.6277,1214,0.4802,0.5198,0.21660000000000001,0.6837,0.0997,0.12269999999999999,0.1565,0.0263,0.013700000000000002,0.2776,0.1664,0.5899,0.7077,-3.308940601334424,40.36159500011836,39.33427369093486,30.86366890968635
117,01,1,45.723,148,0.4729999999999999,0.527,0.1757,0.6081,0.2162,0.027,0.027,0.0328,0.0164,0.3934,0.0633,0.6066,0.6475,-3.5097301620475037,41.039719744181994,6.572508602164149,22.51803823448289
118,01,1,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.4519802737012,41.00369682614349,1.3226604995887452,56.70389342035976
119,01,2,38.42152493730844,3589,0.4970576483700195,0.5029423516299806,0.20452777932571745,0.6692498467539705,0.12622237392031208,0.1248346614655893,0.19365210365004182,0.06274887155196433,0.043481053218166615,0.38219986068542766,0.12523831150738368,0.5461011702424073,0.6241858456394539,-4.060839718767142,40.4184231749773,138.91007269666397,25.836859273965324
120,01,1,48.0602,1762,0.4557,0.5443,0.0976,0.6555,0.2469,0.2026,0.2162,0.0371,0.022,0.2912,0.1151,0.4692,0.5302,-3.8956761130335567,40.8640802237609,11.80322548199434,149.28122848181684
121,01,1,43.0102,295,0.4441,0.5559,0.1424,0.678,0.1797,0.0915,0.1288,0.0356,0.0316,0.3636,0.1156,0.5138,0.581,-3.5940789211785527,40.81634721167467,22.617900014914813,13.042767003367667
122,01,1,42.67320000000001,863,0.4855,0.5145,0.153,0.6802,0.1669,0.1437,0.1738,0.0356,0.0287,0.3146,0.1354,0.5417,0.6265,-3.412051221248672,40.662887929338574,26.59724597642522,32.446968410373394
123,01,45,36.95752437065786,93272,0.5041144963118621,0.49588550368813794,0.2098905073333905,0.7042886589758984,0.08582252873316751,0.08898850458872974,0.13105497362552535,0.06930986576893387,0.0530153990479458,0.4634678059867913,0.10504229993996055,0.626535810318209,0.6976720183978042,-3.5283103195715206,40.33988148130354,1382.7482320387066,67.45407286652679
124,01,1,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.520516626017517,40.948473033203584,4.615013042897241,21.018358799502927
125,01,2,44.24637870680044,4485,0.47510702341137123,0.5248929765886288,0.14404604236343369,0.6628399108138239,0.1931140468227425,0.11146934225195095,0.15270445930880713,0.043752619843924194,0.02995195094760312,0.33963154960981046,0.17550914158305464,0.4666180602006689,0.5651969899665552,-4.242034636381935,40.48043006598316,47.62204804493585,94.1790658765449
126,01,1,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.6046334470306887,41.12260324940239,3.834683589565004,18.254439607608045
127,01,49,39.5038713045942,95294,0.5165058314269524,0.4834941685730476,0.19539118307553466,0.6624146829810901,0.1422129703863832,0.08706659600814322,0.15437409070875396,0.08622723781140469,0.076624547190799,0.6414210506432724,0.07750200432346212,0.5607437404243709,0.607603712720633,-3.891994281581113,40.52179401544833,1634.6601762438488,58.295908461517826
128,01,1,49.7288,579,0.4197,0.5803,0.0898,0.6339,0.2763,0.0725,0.0812,0.0361,0.0247,0.26,0.1906,0.4592,0.5674,-4.515494204070221,40.30270347109484,19.458026680875406,29.75635759452824
129,01,6,37.90002619257302,13626,0.5066155805078526,0.49338441949214734,0.21011583003082343,0.6856186848671657,0.10426548510201085,0.14104745339791575,0.2040944884779099,0.07464727726405401,0.060770974607368265,0.46630485102010866,0.09652934096580068,0.5785514237487157,0.640285696462645,-3.632134138319306,40.68599843949925,355.9771052806036,38.2777425791446
130,01,23,41.779139813164996,39286,0.51297499363641,0.4870250063635901,0.14508939316804967,0.7036815837702999,0.15122315328615793,0.13471898386193554,0.14994820801303263,0.05494013898080741,0.03760463778445248,0.2660995010945375,0.13300040981520136,0.5406005090872066,0.6233365371888204,-3.4848112165135614,40.43606349657692,1012.241331874115,38.81090285778383
131,01,7,42.683211080987135,14385,0.5208142718109141,0.47918572818908584,0.15836709767118523,0.6638122697254084,0.1778206326034063,0.09662407368786931,0.16425707334028503,0.07091681612791101,0.05592007646854362,0.4792872714633299,0.1170432186305179,0.5008235175530066,0.5665488008342023,-4.1280356139997325,40.62023172622614,286.705922051099,50.173361949029406
131,02,2,42.56068144304423,4047,0.5191205090190264,0.48087949098097355,0.15492115147022487,0.6730925871015566,0.17198626142821843,0.12105779589819618,0.18530951321966888,0.05125186557944156,0.03861383741042748,0.3944343958487769,0.15012772424017792,0.49355515196441807,0.5807448974549049,-4.1494364041746294,40.60681992256957,646.2007120572556,6.262760044191071
132,01,8,37.746404805942994,19788,0.48593417727915905,0.514065822720841,0.20058961997170002,0.6959843036183545,0.103430942995755,0.192268470790378,0.2261642106327067,0.04243079138872043,0.027552056802102286,0.22656144633110978,0.16240237012330705,0.5424860268849808,0.6457550333535476,-3.5616196724062723,40.24313683665753,188.15394269281117,105.16920196727848
133,01,4,43.02749612651845,8726,0.5024159981663993,0.4975840018336007,0.16605920238368096,0.6350882191152877,0.1988188631675453,0.14875940866376347,0.16466894338757734,0.04737620903048362,0.03362385972954389,0.2389796011918405,0.20341198716479486,0.43674469401787763,0.5485191382076553,-4.3658567531631585,40.36192571176308,74.96029161243582,116.40829847775521
134,01,53,39.93258300754194,90958,0.5135829998460828,0.4864170001539172,0.18241366015083885,0.6700141955627872,0.14756853932584268,0.10881927043250732,0.1758306526088964,0.05842812067107896,0.04576671650651949,0.4654898535587854,0.10077288308889816,0.5700817849996702,0.6318551749158953,-3.5996249167978274,40.57508371207062,1534.968622928579,59.257237341086814
135,01,1,44.7162,1420,0.46129999999999993,0.5387,0.15,0.657,0.193,0.11829999999999999,0.1444,0.034,0.0199,0.3099,0.1755,0.47470000000000007,0.5758,-4.245459812087561,40.59496311322658,18.715773945193085,75.87182898010528
136,01,1,43.8139,924,0.4892,0.5108,0.1396,0.671,0.1894,0.0801,0.0887,0.0528,0.0428,0.2742,0.0989,0.5384,0.5975,-3.223430055412973,40.47143424422552,32.72909668677158,28.23175991818502
137,01,1,37.3592,2742,0.4869,0.5131,0.22679999999999997,0.6685,0.1047,0.1182,0.1554,0.0382,0.0278,0.3042,0.12470000000000002,0.5892,0.6731,-3.2557152989803018,40.51280300493844,78.38166720692476,34.982670026158274
138,01,1,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.622307005944308,41.03737531128158,17.207156000163874,5.520958838235399
140,01,3,38.89359596483319,4436,0.5036218214607755,0.4963781785392245,0.19140315599639315,0.69137042380523,0.11722642019837691,0.05205504959422903,0.08205437330928765,0.05767407574391344,0.04012382777276826,0.26686005410279534,0.11282709648331832,0.5899087015329125,0.664874526600541,-3.892963121846818,40.20742684559174,341.2560232792336,12.999037957991533
141,01,4,38.69903258762118,9387,0.5082443059550443,0.4917556940449558,0.20964442313838283,0.6720925109193565,0.11826306594226059,0.10567301587301586,0.15562095451155855,0.053382656865878335,0.039789048684350695,0.3800714924896133,0.12345651432832642,0.5718475018642803,0.6524400021306062,-4.0386055068759665,40.35388857049518,379.3743811826151,24.743368201980637
143,01,1,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.568605955858046,41.14162665523145,4.257282209640954,20.43557267662021
144,01,4,42.28021747658403,9075,0.50932782369146,0.49067217630854,0.15516721763085398,0.6786863691460056,0.16617734435261708,0.09475789531680441,0.13574027548209366,0.07497714600550964,0.058269123966942143,0.49080173002754823,0.09720272176308539,0.5166948319559228,0.57227573553719,-3.7882475216394647,40.74749950439994,214.7563859120005,42.2571834661001
145,01,2,38.764944871171615,4114,0.505840034030141,0.494159965969859,0.2032139766650462,0.6704100631988332,0.1264314535731648,0.14680836169178416,0.17983760330578513,0.04433259601361206,0.02877654350996597,0.33029482255712206,0.12325456976178902,0.5641188138065143,0.6435607194944093,-3.4911135923103873,40.736556443107226,103.95467395748284,39.57494014826706
146,01,1,41.5679,2768,0.491,0.509,0.1712,0.6608,0.168,0.2092,0.2099,0.030100000000000002,0.0187,0.2014,0.1771,0.4983,0.6055,-3.302114619814015,40.2332357829818,104.04216275198918,26.60459881633015
147,01,1,41.4594,1367,0.4872000000000001,0.5128,0.1748,0.6547,0.1704,0.0827,0.1178,0.0319,0.0213,0.2092,0.1626,0.5115,0.6108,-3.560830787667674,40.14591253896737,134.20857276325717,10.185638457025968
148,01,25,42.24167856832639,39143,0.5092040824668523,0.4907959175331477,0.1480033211557622,0.6740423983854074,0.17797405921876197,0.12803981299338324,0.17469031244411518,0.05021718570370181,0.035113259075696804,0.2638257440666275,0.13808204532100246,0.5195225608665662,0.6009077612855428,-3.4532057627931687,40.48175533443033,2134.07050132893,18.341943237407033
148,02,26,37.86403496647958,51312,0.5057678944496414,0.49423210555035857,0.2035392325381977,0.6765426333021515,0.11991024906454631,0.13715747193638914,0.18670301488930466,0.04434071951980043,0.031088020346117868,0.3317426099158091,0.1354051625350795,0.5930310278297474,0.6809035176956657,-3.453388123431664,40.45366757732521,9009.103929294542,5.695571990589522
148,03,8,39.47486467627388,14503,0.5037053713024892,0.4962946286975109,0.1877573605460939,0.6802610149624216,0.1319733503413087,0.19534894849341514,0.26193011790664,0.0409730400606771,0.03005762256084948,0.2759562021650693,0.14574059849686274,0.5445000620561263,0.6344157898365855,-3.4776993926010986,40.44366910799514,3198.2649891050305,4.534646143895153
148,04,19,42.14206075864738,28419,0.5127242021183012,0.4872757978816989,0.15564899890918046,0.6626607340159753,0.18171627784228864,0.23564704950913123,0.2959690770259334,0.03124946690594321,0.020117836658573487,0.19893959322988142,0.18070472923044442,0.48446712762588406,0.589186801083782,-3.4858822776375753,40.469044719780086,7315.4803258397105,3.8847756721617475
149,01,5,37.28844382929642,9537,0.5032031561287617,0.49679684387123835,0.20857346125616025,0.6816638146167557,0.10977920729789242,0.10286250393205411,0.125408545664255,0.054879689629862644,0.0404337003250498,0.304699538638985,0.11415685225962043,0.590784187899759,0.6669699486211597,-3.798562041078144,40.20311328406012,1061.121053597794,8.987664477737235
150,01,3,39.456157719145224,4586,0.5048165067597035,0.4951834932402966,0.19475518970780636,0.6725075010902748,0.13283730920191889,0.05188890100305277,0.07869638028783255,0.04924297863061492,0.03274533362407327,0.2769192978630615,0.11221812036633232,0.5656155473179242,0.6371688181421719,-3.747427840567142,40.174609270679184,88.00558167986888,52.110331100158376
151,01,1,41.4009,1609,0.4767,0.5233,0.1809,0.6594,0.1597,0.1566,0.19450000000000003,0.0402,0.0266,0.2413,0.1474,0.5046,0.5918,-3.5376459832208482,40.84311102595039,190.99738237916668,8.424199221776895
151,02,2,41.34985508654723,3293,0.5107925296082599,0.48920747039174006,0.18190753112663227,0.6574567263893107,0.1606357424840571,0.163042544791983,0.1882811114485272,0.04755866990586092,0.03130513209839053,0.29214688733677496,0.11924251442453691,0.5445256908593986,0.6180737321591254,-3.549634678495717,40.817762209221335,94.99760763745878,34.66403083083039
152,01,10,39.70829788003491,24057,0.5167829862410109,0.483217013758989,0.18987480982666166,0.672744423660473,0.13736104668079976,0.06887452716465063,0.12639940142162365,0.09535768383422705,0.08326731512657438,0.6187574261129817,0.08045095814108161,0.5465938022197282,0.5941354034168849,-3.926194587113846,40.57565256359952,1106.2075867915114,21.747274460280895
153,01,1,47.3239,1065,0.4910999999999999,0.5089,0.138,0.5887,0.2732,0.0958,0.1183,0.0436,0.0349,0.3671,0.1352,0.439,0.5076,-3.500299267687309,40.83371462933137,56.41582896713677,18.877680599542046
154,01,4,40.43780229661347,7707,0.4895627741014662,0.5104372258985338,0.17723997664460878,0.6785982223952252,0.1441379006098352,0.10300172570390553,0.12105279615933567,0.0477772025431426,0.03280426884650318,0.32778118593486444,0.16185790839496564,0.5218873232126638,0.623014493317763,-3.3681925395284527,40.40995273088162,177.1973569938937,43.493876718858665
155,01,1,45.9528,614,0.4788,0.5212,0.127,0.6466,0.22640000000000002,0.0847,0.0961,0.0299,0.0168,0.23879999999999998,0.2071,0.4571,0.5765,-3.199370070123838,40.198247752755734,9.63406598829926,63.732177124976474
156,01,1,39.2114,1670,0.4856,0.5144,0.19219999999999998,0.6737,0.1341,0.1593,0.1557,0.046,0.0297,0.2557,0.1519,0.5589,0.659,-3.350226245579374,40.62268555147104,89.39757642449472,18.6805959041908
157,01,1,42.5415,1023,0.4976,0.5024,0.1623,0.65,0.1877,0.132,0.1584,0.0432,0.0292,0.2217,0.1406,0.4994,0.5811,-3.3719129286596794,40.17619437700125,24.373149394028932,41.97241741153977
158,01,1,43.8366,1022,0.4824,0.5176,0.1624,0.6331,0.2045,0.1125,0.1399,0.035,0.0187,0.3575,0.1393,0.4836,0.5619,-3.665535707335117,40.86259467717934,57.410881093595506,17.801503487359117
159,01,1,44.9268,792,0.4836,0.5164,0.1616,0.6174,0.221,0.072,0.0934,0.0211,0.0166,0.24850000000000003,0.1978,0.4398000000000001,0.5482,-4.299645566601662,40.50702409026342,15.307188024990594,51.740397955978374
160,01,5,40.63153848649465,13254,0.49436922438509123,0.5056307756149087,0.17992237814999248,0.6784544967556964,0.1415984004828731,0.12727966651576883,0.17775433076807,0.06263813188471405,0.045769224385091296,0.44637156330164474,0.12289061415421758,0.5333881469744982,0.6078882978723404,-4.068600200674336,40.50399699343894,141.20235047373836,93.86529300349753
161,01,25,38.00248015592821,47586,0.507755858866053,0.492244141133947,0.20237420459799102,0.6960974425251124,0.10152113646870929,0.09337028117513554,0.15079965325936198,0.06550402008994241,0.047764231076367,0.34698622073719165,0.12459934854789224,0.584538736182911,0.6662712373387131,-3.655435459786893,40.18212973924731,790.8630592178164,60.16970883311171
161,02,15,36.822271978909214,30345,0.507888947108255,0.4921110528917449,0.22242244191794364,0.6798012193112539,0.09781327072005273,0.11299184050090624,0.17041085516559565,0.05083788433020267,0.03552126874279123,0.34400615587411437,0.12356724995880705,0.6072293755149119,0.6895464260998517,-3.688025987897702,40.200296094318126,7499.058833716483,4.046507791559921
162,01,2,37.51652963307013,4306,0.4854155132373432,0.5145844867626568,0.2199234556432884,0.6667516024152346,0.11332494194147702,0.10385278680910358,0.16351472364143055,0.057705921969345104,0.04234563399907107,0.4446091732466327,0.08974043195541105,0.5952586855550394,0.6544255457501161,-3.4618174716689722,40.63629777363279,166.45476772779344,25.868889541461986
163,01,1,41.9128,619,0.483,0.517,0.1535,0.6947,0.1519,0.10340000000000002,0.126,0.055299999999999995,0.0305,0.3569,0.10570000000000002,0.5649,0.6317,-3.470841066657357,40.76410683605532,35.03126177275,17.669931617521858
164,01,2,41.552600658873544,4705,0.5001097130712009,0.49989028692879917,0.1700330074388948,0.6675694580233794,0.16239753453772585,0.12304531349628055,0.1485348140276302,0.045969585547290116,0.0313286078639745,0.2984182359192349,0.14418490967056322,0.5202829755579171,0.6083400637619554,-3.512511977470382,40.690215897420465,136.49110201907095,34.471111525955756
165,01,1,40.1664,3065,0.4860999999999999,0.5139,0.1762,0.6799,0.1439,0.20820000000000002,0.2196,0.0305,0.0206,0.2048,0.1675,0.5176,0.6218,-3.3035812535144227,40.29519743800012,71.62540044392249,42.79208187324095
166,01,1,43.3049,515,0.466,0.534,0.1301,0.699,0.1709,0.1515,0.1728,0.0424,0.0246,0.2076,0.092,0.529,0.5826,-3.300771352013635,40.404826161283424,38.050275282761746,13.534724681303818
167,01,6,38.13674165204912,12542,0.4979184101419232,0.5020815898580768,0.18319984850900975,0.7227703635783767,0.09401215914527189,0.0984716153723489,0.12636496571519695,0.058540966353053746,0.03812773082442991,0.29985064583001114,0.1230804496890448,0.5932603970658588,0.6765170945622707,-3.476000908215501,40.36389564949003,871.9209662965153,14.384331246525877
168,01,1,41.3011,2086,0.4779,0.5221,0.1663,0.6702,0.1635,0.1918,0.2416,0.042,0.0282,0.3491,0.1525,0.5175,0.6107,-3.5611351670211904,40.76916146269453,62.24024410323874,33.51529271864557
169,01,1,41.0615,2392,0.4812,0.5188,0.166,0.7007,0.1334,0.0924,0.1434,0.0757,0.0581,0.5619,0.1054,0.5574,0.6231,-3.622333825756157,40.79723535430577,233.80827790664492,10.230604414079295
170,01,2,42.308607766143105,3438,0.489235427574171,0.510764572425829,0.15769371727748693,0.6570667539267016,0.18528161721931355,0.10703862710878416,0.12447347294938918,0.030335107620709716,0.019277515997673064,0.14435381035485748,0.1841503490401396,0.4679813554392088,0.5738155613728912,-3.4991374945364457,40.11259775082912,103.41175123856016,33.245738117990975
171,01,4,41.33608696678966,6775,0.49003461254612546,0.5099653874538745,0.17343716605166049,0.6546015498154982,0.17193725461254614,0.19553619188191881,0.2168211070110701,0.03965012546125461,0.026488221402214022,0.1980368856088561,0.149644147601476,0.48445867158671585,0.5698172841328413,-4.306256111796055,40.27516183877703,87.66617509118637,77.28180216546407
172,01,6,36.80355606805796,15046,0.4947329389871062,0.5052670610128938,0.2179169147946298,0.6832198192210555,0.0988331117905091,0.06930548983118437,0.10658321148478002,0.05919363285923169,0.04625949089458992,0.44880543666090655,0.09407471088661438,0.6353800943772432,0.7002156054765386,-3.325557777252616,40.44228777117684,434.99163284572916,34.589171064207804
173,01,1,44.783899999999996,768,0.4818,0.5182,0.1328,0.6549,0.21220000000000003,0.1354,0.1471,0.018,0.012000000000000002,0.1802,0.1592,0.476,0.5661,-3.2487089817753563,40.076157282281876,25.93293863457676,29.614846617344575
174,01,1,43.2311,2648,0.4943,0.5057,0.1605,0.642,0.1975,0.1443,0.1601,0.0396,0.027899999999999998,0.22849999999999998,0.1596,0.4737,0.5637,-4.121259623251075,40.29177917458384,41.919985883579386,63.16796020289827
175,01,1,38.829,1515,0.5083,0.4917,0.21580000000000002,0.6627,0.1215,0.1525,0.18549999999999997,0.0421,0.031100000000000003,0.3779,0.1483,0.5657,0.6641,-4.143887068878096,40.342478372857435,63.28666627395331,23.9386918160915
176,01,8,37.91979268249232,22453,0.512009909588919,0.48799009041108093,0.1941522246470405,0.691664022625039,0.11419262459359551,0.16061388233198237,0.2326980002672249,0.09492444662183228,0.08103544292522158,0.5397403732240681,0.08741584643477486,0.5256221173117178,0.5758470582995591,-3.9853607249552097,40.447860613577724,645.3404917463126,34.79248596231958
177,01,8,36.41800459284142,17266,0.5145327638132747,0.4854672361867253,0.23452953781999303,0.6793057743542221,0.08618253793582764,0.11421018186030349,0.17663689331634427,0.07977169002664196,0.06536005444225645,0.4977333256110275,0.09143581605467394,0.5996080794625275,0.6599077435422217,-3.9684936247527864,40.49044696778881,677.580039271844,25.481860443461066
178,01,1,40.1132,1608,0.48380000000000006,0.5162,0.1766,0.6903,0.1331,0.0964,0.1256,0.052099999999999994,0.031,0.3097,0.1503,0.5506,0.6479999999999999,-4.09058620609743,40.37279614724863,51.12203022077827,31.454149865637323
179,01,1,41.313,2192,0.5014,0.4986,0.1592,0.7067,0.1341,0.1423,0.1565,0.0521,0.0358,0.3521,0.1536,0.5144,0.6077,-3.24087915688116,40.332153398357114,78.83591829120223,27.80458511186795
180,01,5,41.20368596607474,7546,0.501457368142062,0.49854263185793796,0.17426293400477075,0.661675576464352,0.1640371322554996,0.11117562947256825,0.11875723562152134,0.03909177047442353,0.024107222369467267,0.21157001060164327,0.17088919957593426,0.5077589583885502,0.6117915054333422,-3.2682380137299347,40.12990004671849,63.36725620782012,119.08358435549167
181,01,16,42.673861575528264,28016,0.5162772986864649,0.4837227013135352,0.15271203954882925,0.6493520131353512,0.19795237721302114,0.09566387421473443,0.13910857724157624,0.0960537407195888,0.08572532481439177,0.492926934608795,0.08842233009708739,0.4893191640491148,0.5363683395202741,-3.9369690282060317,40.36067704952566,410.68821373946105,68.21719996516198
182,01,1,46.75,280,0.4571,0.5429,0.1,0.7,0.2,0.0714,0.0964,0.0516,0.0476,0.3611,0.1224,0.5119,0.5833,-3.7022128704830592,41.02821133603639,12.130563867280587,23.08219164941176
183,01,1,42.154199999999996,1771,0.4862,0.5138,0.18239999999999998,0.6488,0.1688,0.1491,0.1937,0.0518,0.0352,0.3363,0.191,0.4448,0.5497,-4.17974105869119,40.54348900264642,87.77936764118594,20.17558393948887
901,01,1,44.2606,1412,0.4816,0.5184,0.1487,0.6523,0.199,0.20539999999999997,0.21030000000000001,0.0358,0.0216,0.2995,0.1988,0.4293,0.5358,-3.62093437586887,40.916496684121064,27.432686012950416,51.47144538939509
902,01,1,45.1983,716,0.4483,0.5517,0.1494,0.6453,0.2053,0.08939999999999998,0.11030000000000001,0.0378,0.024600000000000004,0.37110000000000004,0.1421,0.5452,0.6355,-3.5607199800911937,40.97826722675417,12.222169122636439,58.58207269231044
903,01,25,39.9434179000944,48726,0.51448771497763,0.48551228502237,0.17462572753765956,0.6877769014489185,0.13760393013996636,0.07045555145097072,0.1288219266921151,0.08736570003694126,0.07555967245413127,0.6360118909822271,0.0778116693346468,0.5829718938554366,0.6307085005951648,-3.7259668107836443,40.61134376378323,1283.5352382806652,37.96233912928637
